Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE,Absolute score (sig.score)
Sample170,0.014398638570484,0,0.00566601881818481,0.0917019934131888,0,0.167967808153145,0.0552480036954254,0.0387892579947072,0,0,0.0581895376282093,0,0.0282371994991286,0.0982130535707002,0.0601097048328466,0.259722801343273,0.017160391213827,0,0.0622049791321855,0.000411430068358619,0.00548063465049485,0,0,0.459549087253943,0.887740162216088,0.963501452584159
Sample172,0.0119017342743047,0,0,0.109568248747893,0,0.527296412313031,0.0366605290953974,0.012223433380522,0,0,0.00151000639068183,0.00771405657524086,0.0186390357561488,0.0594019464039857,0.0479890620723139,0.445208233566058,0.0828479690841842,0.0182737300992335,0.432427695216259,0,0,0,0,0.836435835379953,0.671258735809677,1.81166209297525
Sample173,0.00514260733862943,0.0152139460182257,0.00220638573389748,0.0293654240347057,0,0.152937933869829,0.0428295076680504,0.0196444101097107,0,0,0.0437530371557468,3.02927594714097e-05,0.0256317191388028,0.158384094058612,0.0101557984952499,0.328744878794563,0.00173407303911504,0.00598853744384528,0.038525722208754,0,0.0765086172470124,0.0110707008889508,0,0.57849466208202,0.822393030944095,0.967867686003173
Sample179,0.0132460064935583,0.0376950796127045,0.022635478194423,0.0180365100798473,0.0402690427153973,0.119093802404356,0.0399510146742955,0.0126629394932202,0,0,0.0589525153082033,0,0.0154944498895077,0.0291787691873282,0.0079169960855778,0.0679952183871195,0.000156742611707318,0.0185642303119124,0.0317392240202477,0.000955399242595671,0.00668794104457833,0.000764653291281379,0.11,0.143186467223263,1.02459456374116,0.541996013047861
Sample17,0.0331660314971565,0.0127941068372856,0.06634326340751,0.0158399981553698,0.00792597914344684,0.265970866927369,0.0518702990219667,0.0436957412949558,0.00453520400961962,0,0.0607217062994686,0,0.0352026968285656,0.160686528015835,0.061833151403472,0.565808275677641,0,0,0.057835527280992,0,0,0,0,0.767254381387707,0.713819963177814,1.44422937580066
Sample181,0.0181711143436845,0.0126165510860243,0,0.130009018465469,0,0.44900815170684,0.109854704832091,0.0181563996925408,0,0,0.0848193776641994,0,0.0572263963019985,0.0393487074480877,0.0748492659596952,0.335169063169742,0.0166549621242148,0.000463366137293791,0.130161841514737,0,0,0,0,0.736494422330852,0.740409472471311,1.47650892044662
Sample183,0,0.0448949845275012,0,0.151730087432932,0.118775566999387,0.11715894381637,0.079019739698328,0.0209529579581485,0,0.061997921723494,0.0356072276618227,0,0,0,0.0244986705913784,0.283096260906685,0.0100840757048671,0.00439403489898609,0.126656037038382,0,0,0,0,0.669968764101888,0.777080241369865,1.07886650895828
Sample184,0.0435308612423868,0,0.00450565911068628,0.0326000936985547,0.0149988033692893,0,0.0899632789361313,0.0582235514435651,0.0397347393906849,0,0.066668236006291,0,0,0.395002903794725,0.0156229697280898,0.300446245956961,0,0,0.0171482013877108,0,0,0,0,0.807920548810262,0.63699351645994,1.07844554406508
Sample185,0.00522602493919882,0.0183356967911352,0.015145982280112,0.096010254505362,0,0.112556334050316,0.0359666610661621,0.0473094015151921,0.0233521187933962,0,0.0471794949656901,0.00220733454255398,0.0120058504266279,0.204170384810096,0.0444468656770172,0.365435740938149,0.00526584681013958,0,0.119487863003231,0,0.00655222360332368,0,0,0.692949146179252,0.757243074425942,1.1606540787177
Sample187,0.0479386396390521,0.00611648689586098,0.0306077339771089,0.0507438917681658,0,0.266615222136938,0.0454753428603166,0.00229377041469334,0,0.000652228384814341,0.0305176770271337,0,0.0349084085106578,0.0677582256325138,0.0463667982626179,0.303495400448076,0.0353721036172801,0,0.0986675070433911,0,0.00522426261289797,0,0,0.641274498699268,0.800915235133032,1.07275369923152
Sample188,0.0432287792702139,0,0.00640819805477358,0.0569452876214469,0,0.118200946180316,0.0223833526332436,0.0316876110686428,0,0,0.0265320653433573,0,0.0315344881885257,0.0359714378500246,0.0237582310515144,0.193935823414071,0.000924222978930939,0,0.0396470651502334,0,0.000186043722676095,0,0,0.557028215285224,0.840504282770264,0.631343552527971
Sample18,0.0514002751339612,0,0.00675396614457806,0.0561963161125426,0,0.102285101434323,0.0873293972900721,0.0531682312924918,0,0,0.0617858557796531,0,0.0292821292633409,0.0644469870315584,0.0369200392393919,0.165957334234248,0.00570935313160599,0.00280595327436407,0.057103849265886,0,0.000910798849426835,0.00259788449642504,0,0.339734931799899,0.941693946307103,0.784653471973869
Sample1,0.0256789585775384,0.00576202923232022,0.0124177871441798,0.0195873238001428,0,0.0661355103919722,0.0681061429604966,0.0526152457668095,0.0104656175896067,0.0157698046878488,0.0533507166375951,0,0.012718540792737,0.0477878885658697,0.0139582603915487,0.167187814040903,0.00810345415632311,0.00272860783305738,0.0497176078561336,0,0,0,0,0.290581160097704,0.962881428318183,0.632091310425082
Sample20,0.00184821147984451,0.00546854673023263,0.0188962435026527,0.189657506273288,0,0.0642931939040168,0.146507219828839,0.0278352331341702,0,0,0,0.0434618409199567,0.0850999469684597,0.0364200928819805,0.0692545194041718,0.582886852621502,0,0,0,0.0988453074965461,0.0400030805434822,0.0114743418467584,0,0.7058717763616,0.754697038091005,1.4219521375359
Sample21,0.00795007388240586,0.00172999471413287,0.0219042413305192,0.0559994817254248,0,0.0333693921774985,0.0751977624265729,0.0447590487684108,0.00607122778688352,0.00890735122685761,0.0184663426851025,0,0.0171069184038026,0.149898124239991,0.0173110557150876,0.245790569310249,0.00616834349776612,0.00613444830736725,0.0234094832672729,0.011423362634447,0.00831732493236722,0.00118647419986054,0,0.331605955457685,0.952746636866103,0.761101021232019
Sample22,0.0391085844522444,0,0.0044070752450869,0.0327178472808546,0,0.0632773576873907,0.0191462827462365,0.0425017382846523,0,0,0.0443197191768842,0,0.0239275766295141,0.0611638531610283,0.00632049913071765,0.277825079268152,0.00984911672934572,0.00423817983600524,0.0684905717621601,0,0.0280973106450615,0,0.01,0.242575432437394,0.9894958995685,0.725390792035334
Sample23,0.00316227171192961,0.0070250109579034,0.00721200411308317,0.029998761933461,0.00198264509250524,0.0931888420641323,0.0386121966363111,0.0107458805143865,0,0,0.0329045776780102,0,0.00665975150928676,0.293077221484707,0.00319486856201811,0.222471703206219,0,0,0.0239920257584971,0.0075219163257843,0,0,0,0.740993571588652,0.690041851090554,0.781749677548235
Sample24,0.00252112537383633,0.00585293159382942,0.089309154372374,0.135748957406664,0,0.0890406266624276,0.113908146323178,0.12827304732684,0,0,0.0732847610817732,0.00684608482106867,0.126610281040511,0.154620591953032,0.0181706594931942,0.350295044561642,0.000208988630061201,0,0,0.125674847024955,0,0.0142232590151685,0.21,0.108042754534987,1.03986491769444,1.43458850668056
Sample25,0.00824214539482416,0.00797403891137498,0,0.0659556421678208,0,0.212728522904205,0.121288746543353,0.00615522622752057,0,0,0.063734203398548,0,0.029739754141846,0.05457973773415,0.029442387721576,0.435141544838714,0.0366995866139058,0,0.192931934041213,0,0,0,0,0.551746095598963,0.843342852343656,1.26461347063905
Sample27,0.0337391438911393,0.120229883750363,0.0408126242198899,0.16130093778394,0,0.302686901191218,0.102278869265897,0.0537238843569765,0,0,0.011215340898243,0.00217246138493579,0.0141568394501069,0.0335413715339979,0.0787564410144109,0.240724956995924,0.0066052652282733,0,0.0145457977231484,0,0.0332359537827362,0,0,0.711398693417313,0.757549967344599,1.2497266724712
Sample30,0.0224177001525403,0,0.00341201701855673,0.328359533952609,0,0.070959720602975,0.162951780834623,0.0701941764801432,0,0.104714400196499,0,0,0.00598558041588878,0,0.0653510125631919,0.342370669478351,0.0136110495487551,0,0.02554839007418,0,0.0420828586988908,0,0,0.65353198099044,0.781380364044274,1.2579588900172
Sample31,0.0503962754575595,0,0.0407194705569621,0.0310835173894525,0,0.0507877750065659,0.0783239206343304,0.0235852265038128,0.0112896519162854,0.0172387927309531,0.0180058238920654,0,0.0100521805434421,0.028483059233354,0.0380579941109554,0.357100244978911,0.00162727011993396,0,0.0383166520774847,0,0.0491579253511666,0.000707014427602187,0,0.264542629207406,0.976553177265244,0.844932794930837
Sample32,0.00693744022953193,0,0.0309956688256223,0.0113086313927582,0.0128918527743703,0.124618940179655,0.0709360102475497,0.0168544030929831,0,0,0.0630940269107974,0,0.0371569848186159,0.107270944420412,0.00587300093060494,0.247622527391821,0.011383335340403,0,0,0.0665713685154676,0.0520171736717764,0,0,0.362868114973616,0.933888703812354,0.865532308742369
Sample33,0.0212011648522486,0.14167468617386,0.0300293170958318,0.112503642954263,0,0.356520789275701,0.105596159041319,0,0,0,0.0201569804148054,0,0.181846674383938,0.248932813525946,0.042592456235396,0.561049593180046,0.0011691367886095,0,0.20433835401369,0,0,0,0,0.830079530338984,0.689422885763431,2.02761176793565
Sample34,0.0617111219477273,0,0.00779571862739213,0.0521716116014342,0,0.127684711182725,0.0394244937287239,0.00614304890931808,0,0,0.0263545697849834,0.00152343217428846,0.0164266232014498,0.00964556405358601,0.0135863173502494,0.265234695591782,0.0148786986220839,0,0.311530690319713,0,0,0,0,0.481661074994577,0.876104957069461,0.954111297095456
Sample35,0.0306619792317998,0,0.0030714355568168,0.114005721504344,0,0.124174541748264,0.00830097955125758,0.0813336422833811,0.045609697760552,0,0.0531620693205417,0,0.0107580867129422,0.0983740347938376,0.0333567979026099,0.245563267190523,0,0,0.0233494999364188,0,0,0,0,0.553453906678014,0.837272883870647,0.871721753493288
Sample36,0.025678939829662,0,0.00753776145129335,0.0519883097019883,0,0.236137128650953,0.0118736733595392,0.00405426931660251,0,0,0.0200000285799124,0.0163497156583845,0.0281409851005174,0.0401671542586302,0.011390068097516,0.162791101378142,0.00138296041862183,0.0083945992467392,0.0881016628749668,0,0.0126877062344612,0.00180470982308574,0,0.497360392953024,0.869279830638527,0.728480773981016
Sample37,0.112850363060987,0.0660415021096586,0.0174052458899841,0.133693731977632,0,0.379631665033469,0.0359625071111678,0.0811194034192181,0,0,0,0.0317518205749968,0.0113091482990962,0.157983960544633,0.0349199970463103,0.364693375467059,0,0,0.00977072680987108,0,0.00961466124111758,0,0,0.732125781823952,0.735279473753251,1.4467481085852
Sample38,0.0233476608756612,0,0.0044346965264297,0.0649680481934243,0,0.159530422816364,0.0325974105797987,0.0116550399172923,0,0,0.0262856025222402,0,0.0128300926681379,0.0593524284028547,0.0196890707228466,0.195656370675272,0.00119187535049216,0,0.0260980767583294,0,0.0248081857404437,0,0,0.533308248901102,0.850400048824573,0.662444981749587
Sample40,0.0337262185376659,0,0.00696066925373314,0.0875379346174807,0,0.0982979317475075,0.0718416241016236,0.0289662847103096,0,0,0.0310128457174801,0,0.0102686822363436,0.0456530123493995,0.0199176929243188,0.131522080770208,0.0109779648891987,0,0.0102142431490581,0.00329411259001701,0.0317548372501552,0,0,0.43955248542508,0.897747134212832,0.6219461348445
Sample42,0.00518354520752362,0.0147823449544298,0.0186771201481754,0.0362695318077719,0.0267243534033017,0.096874552969336,0.0442586470325054,0.0169650385903066,0,0,0.0466262386224599,0,0.0226390761235852,0.175831280869814,0.0367678001221529,0.148981446227622,0,0,0.0259359472552482,0,0.0146324790010965,0,0,0.639723569713676,0.788402477692523,0.73114940233533
Sample44,0.162120550841467,0,0,0.145410782045514,0,0.20701603219975,0.0105571222828305,0.153557801950757,0.0620760497808148,0,0.00635784910315093,0.0769985133747047,0.0952366274982388,0.169003261932403,0.0855069463882648,0.309831866143715,0,0,0,0.069143958834519,0,0,0,0.777100430366863,0.715684196666871,1.55281736237613
