gene_name	entrez_id
C1orf141_CN	400757
IL23R_CN	149233
IL12RB2_CN	3595
SERBP1_CN	26135
GADD45A_CN	1647
GNG12_CN	55970
DIRAS3_CN	9077
WLS_CN	79971
RPE65_CN	6121
DEPDC1_CN	55635
LRRC7_CN	57554
LRRC40_CN	55631
SRSF11_CN	9295
ANKRD13C_CN	81573
CTH_CN	1491
PTGER3_CN	5733
ZRANB2_CN	9406
NEGR1_CN	257194
LRRIQ3_CN	127255
FPGT_CN	8790
TNNI3K_CN	51086
LRRC53_CN	105378803
CRYZ_CN	1429
TYW3_CN	127253
LHX8_CN	431707
SLC44A5_CN	204962
ACADM_CN	34
RABGGTB_CN	5876
MSH4_CN	4438
ASB17_CN	127247
ST6GALNAC3_CN	256435
ST6GALNAC5_CN	81849
PIGK_CN	10026
AK5_CN	26289
ZZZ3_CN	26009
USP33_CN	23032
NEXN_CN	91624
FUBP1_CN	8880
DNAJB4_CN	11080
GIPC2_CN	54810
PTGFR_CN	5737
IFI44L_CN	10964
IFI44_CN	10561
TTLL7_CN	79739
PRKACB_CN	5567
SAMD13_CN	148418
DNASE2B_CN	58511
RPF1_CN	80135
GNG5_CN	2787
SPATA1_CN	100505741
CTBS_CN	1486
SSX2IP_CN	117178
LPAR3_CN	23566
MCOLN2_CN	255231
MCOLN3_CN	55283
SYDE2_CN	84144
C1orf52_CN	148423
BCL10_CN	8915
DDAH1_CN	23576
ZNHIT6_CN	54680
COL24A1_CN	255631
ODF2L_CN	57489
CLCA2_CN	9635
CLCA1_CN	1179
CLCA4_CN	22802
SH3GLB1_CN	51100
HS2ST1_CN	9653
LMO4_CN	8543
PKN2_CN	5586
GTF2B_CN	2959
RBMXL1_CN	494115
GBP3_CN	2635
GBP1_CN	2633
GBP2_CN	2634
GBP7_CN	388646
GBP4_CN	115361
GBP5_CN	115362
GBP6_CN	163351
LRRC8B_CN	23507
LRRC8C_CN	84230
LRRC8D_CN	55144
ZNF326_CN	284695
BARHL2_CN	343472
ZNF644_CN	84146
HFM1_CN	164045
CDC7_CN	8317
TGFBR3_CN	7049
BRDT_CN	676
EPHX4_CN	253152
BTBD8_CN	284697
C1orf146_CN	388649
GLMN_CN	11146
RPAP2_CN	79871
GFI1_CN	2672
EVI5_CN	7813
RPL5_CN	6125
MTF2_CN	22823
TMED5_CN	50999
CCDC18_CN	343099
DR1_CN	1810
FNBP1L_CN	54874
BCAR3_CN	8412
DNTTIP2_CN	30836
GCLM_CN	2730
ABCA4_CN	24
ARHGAP29_CN	9411
ABCD3_CN	5825
F3_CN	2152
SLC44A3_CN	126969
CNN3_CN	1266
ALG14_CN	199857
RWDD3_CN	25950
PTBP2_CN	58155
DPYD_CN	1806
SNX7_CN	51375
PALMD_CN	54873
FRRS1_CN	391059
AGL_CN	178
SLC35A3_CN	23443
SASS6_CN	163786
TRMT13_CN	54482
LRRC39_CN	127495
DBT_CN	1629
RTCA_CN	8634
CDC14A_CN	8556
GPR88_CN	54112
VCAM1_CN	7412
EXTL2_CN	2135
SLC30A7_CN	148867
DPH5_CN	51611
S1PR1_CN	1901
OLFM3_CN	118427
COL11A1_CN	1301
AMY1A_CN	276
AMY1B_CN	277
AMY1C_CN	278
AMY2A_CN	279
AMY2B_CN	280
RNPC3_CN	55599
PRMT6_CN	55170
NTNG1_CN	22854
VAV3_CN	10451
SLC25A24_CN	29957
NBPF4_CN	148545
NBPF6_CN	653149
HENMT1_CN	113802
PRPF38B_CN	55119
FNDC7_CN	163479
STXBP3_CN	6814
AKNAD1_CN	254268
GPSM2_CN	29899
CLCC1_CN	23155
WDR47_CN	22911
TAF13_CN	6884
TMEM167B_CN	56900
CELSR2_CN	1952
PSRC1_CN	84722
MYBPHL_CN	343263
SORT1_CN	6272
PSMA5_CN	5686
SYPL2_CN	284612
ATXN7L2_CN	127002
CYB561D1_CN	284613
AMIGO1_CN	57463
GPR61_CN	83873
GNAI3_CN	2773
GNAT2_CN	2780
AMPD2_CN	271
GSTM1_CN	2944
GSTM2_CN	2946
GSTM4_CN	2948
GSTM5_CN	2949
GSTM3_CN	2947
EPS8L3_CN	79574
CSF1_CN	1435
AHCYL1_CN	10768
STRIP1_CN	85369
ALX3_CN	257
UBL4B_CN	164153
SLC6A17_CN	388662
KCNC4_CN	3749
RBM15_CN	64783
SLC16A4_CN	9122
LAMTOR5_CN	10542
PROK1_CN	84432
KCNA10_CN	3744
KCNA2_CN	3737
KCNA3_CN	3738
CD53_CN	963
LRIF1_CN	55791
DRAM2_CN	128338
CEPT1_CN	10390
DENND2D_CN	79961
CHI3L2_CN	1117
CHIA_CN	27159
OVGP1_CN	5016
WDR77_CN	79084
C1orf162_CN	128346
ADORA3_CN	140
RAP1A_CN	5906
DDX20_CN	11218
KCND3_CN	3752
CTTNBP2NL_CN	55917
WNT2B_CN	7482
ST7L_CN	54879
CAPZA1_CN	829
MOV10_CN	4343
RHOC_CN	389
PPM1J_CN	333926
SLC16A1_CN	6566
LRIG2_CN	9860
MAGI3_CN	260425
PHTF1_CN	10745
RSBN1_CN	54665
PTPN22_CN	26191
BCL2L15_CN	440603
AP4B1_CN	10717
DCLRE1B_CN	64858
HIPK1_CN	204851
OLFML3_CN	56944
SYT6_CN	148281
TRIM33_CN	51592
BCAS2_CN	10286
DENND2C_CN	163259
AMPD1_CN	270
NRAS_CN	4893
CSDE1_CN	7812
SIKE1_CN	80143
SYCP1_CN	6847
TSHB_CN	7252
TSPAN2_CN	10100
NGF_CN	4803
VANGL1_CN	81839
CASQ2_CN	845
NHLH2_CN	4808
SLC22A15_CN	55356
MAB21L3_CN	126868
ATP1A1_CN	476
CD58_CN	965
IGSF3_CN	3321
CD2_CN	914
PTGFRN_CN	5738
CD101_CN	9398
TTF2_CN	8458
TRIM45_CN	80263
VTCN1_CN	79679
MAN1A2_CN	10905
GDAP2_CN	54834
WDR3_CN	10885
SPAG17_CN	200162
TBX15_CN	6913
WARS2_CN	10352
HAO2_CN	51179
HSD3B2_CN	3284
HSD3B1_CN	3283
ZNF697_CN	90874
PHGDH_CN	26227
HMGCS2_CN	3158
REG4_CN	83998
ADAM30_CN	11085
NOTCH2_CN	4853
ACP6_CN	51205
ANKRD34A_CN	284615
ANKRD35_CN	148741
BCL9_CN	607
BOLA1_CN	51027
CD160_CN	11126
CHD1L_CN	9557
FAM72B_CN	653820
