Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE,Absolute score (sig.score)
Sample47,0.046251380499964,0,0.0128468785858432,0.0584170294573886,0,0.149521065728228,0.0182404537534382,0.0641018491431845,0,0,0.0485075914739033,0,0.0340602742409457,0.00898455091518586,0.0177334596221032,0.225659781249596,0.00799029864981088,0.00836223157204199,0.0169179646274734,0.0117019429667863,0.0176399337840645,0,0,0.361646290627958,0.933460019380022,0.746936686269958
Sample48,0.0131370224707147,0.00591903341386446,0.0113249583401799,0.102139245156703,0,0.0621495075519929,0.0225285361607447,0.0545823876634363,0.0125999313026481,0.0102976422526923,0.0106757949864518,0,0.0097607540082388,0.0255989851630292,0.0205930806372536,0.165382224957218,0.0107983806043338,0.00686359572547699,0.0322327211404353,0,0,0.00347365522810212,0,0.508712000435752,0.863765744651482,0.580057456763516
Sample4,0.00724024053485957,0.0137051829182357,0.00745783689628926,0.0503325802173668,0.0154420897380192,0.151085226489533,0.0795978876835865,0.031356229136062,0,0,0.0557064738993274,0,0.0100952615326199,0.146189948419566,0.0322412097151173,0.278591556523685,0.00568220631836788,0.0191940614563724,0.0877376274435967,0,0.0105714493710029,0.00200890144726358,0,0.591403419050283,0.821293093675611,1.00423596974087
Sample51,0.125908747211214,0,0.0018001703262445,0.0248132209772118,0,0.230074260427628,0.143503365688014,0.133737461653905,0,0,0.0821311448578799,0,0.0330981407876786,0.0916093313056107,0.101802009549076,0.355440716738956,0.025642305713282,0,0.0569679591099364,0.0401608891180237,0.0801576959200703,0.00366377708150462,0,0.669436071308982,0.790697106326848,1.53051119646624
Sample58,0.0215939784845779,0.0183316693353079,0.00584138533048077,0.0143672515486813,0,0.169843566997789,0,0.0291786005571177,0.00809082239992865,0,0,0.0512663154552064,0.0119392899887788,0.0882430396865742,0.0302643726819758,0.150512282353432,0.0165292602194592,0,0.103148697268478,0,0.0375510376559471,0.000312790392588563,0,0.668588159825539,0.78399835655334,0.757014360356324
Sample61,0,0.0844550300658026,0,0.0120905227772547,0.145059916771631,0.0479212036662442,0.228331994559705,0,0.0301707620769269,0.119736378383972,0,0,0.0807829890702627,0.325833591682604,0.0446246344726152,0.422799166723901,0.188650892182725,0,0.119589798020242,0,0.333071437100282,0.121281556072724,0,0.585273344349172,0.825479362865817,2.30439987362689
Sample62,6.06449626185268e-05,0.0238560100100084,0.0203260495790193,0.0668843578820481,0,0.367168726398855,0.0208740753933651,0.0583824255019713,0.00822120768900632,0,0.0462215395828791,0,0.0906651118559173,0.11869918215274,0.0698561779544307,0.606231179579816,0,0,0,0.0899170712531499,0,0.00124565033682294,0,0.701243990475447,0.75157159417793,1.58860941013265
Sample63,0.0202960331484239,0,0.00761165220665131,0.101342460318665,0,0.133036523993699,0.0675473604324221,0.0374610446361012,0.00446742560289431,0,0.0130735156508064,0.00730234964322872,0.0107447053674491,0.0467234391352851,0.0368528842064005,0.256930952553812,0.00762575856820267,0.00527658929616562,0.00915291774835923,0.00446060281727293,0.00693560758929365,0,0,0.634363607055966,0.796023615525095,0.776841822915132
Sample67,0.0105734364048518,0.000745856992354562,0.00766006373628532,0.0385475197827635,0,0.0873023858905156,0.0147223454579529,0.025340850031631,0.0180062581426148,0.0219925908871576,0.0129245733882085,0,0.0010301408443885,0.0547288397026284,0.00484173044757426,0.185784101933093,0.00505961390523015,0.00861008233380274,0.044495177283997,0,0,0.00208187997604547,0,0.678994043766821,0.770006961541658,0.544447447141095
Sample6,0.0201704692553981,0,0.00654025979919248,0.0492053850022789,0,0.222054317802318,0.0282930691775581,0.0536014258831664,0,0,0.0173085971710131,0,0.00388120734940681,0.0984273761601143,0.0180908353351214,0.267417499936759,0,0.0044369994314967,0.103732153200414,0.02235290914985,0,0,0,0.810730740321845,0.690278277312922,0.915512504654087
Sample72,0.0020893944160809,0.0241803306162197,0,0.124908739364633,0,0.470181601948776,0.0719427769861388,0.0095420535805614,0,0,0.0258655171939442,0,0.0153311985511738,0.126045629196798,0.0437137080715694,0.237320347208922,0.0068854406697897,0,0.0252294861961443,0,0,0,0,0.77770239433151,0.693365172132641,1.18323622400075
Sample73,0.00240597516421411,0.0105389170282907,0.0238555421547501,0.0699578723610494,0,0.15140395268038,0.0343113489580856,0.026772001870078,0,0,0.0250043987184879,0,0.0188745426771127,0.0609740062159141,0.0302359576189639,0.251433682648738,0.00535775924423545,0.00287809481505434,0.0487895878997053,0,0.00345626905203921,0.00131574404031666,0,0.602405728137903,0.815886363336606,0.767565653147415
Sample75,0,0.0244859212678855,0.159162323460222,0.345954633069916,0,0.0252834131619832,0,0.257579075036875,0.0563318194830954,0,0,0.127467035600241,0.0110275901281932,0.0418105123492171,0.124002684777663,0.324278111429567,0.00570738492396646,0,0.0241584960967769,0,0.01241996197882,0.0156882115452317,0,0.712711802034052,0.749146434141795,1.55535717430966
Sample77,0.00106203798545901,0.00129355629436772,0.00937233841702736,0.150962800626684,0,0.1934635021416,0.0498203815462368,0.132976954540506,0.00809166770066838,0.0282331509276812,0,0.0558340899250357,0.0904887890024306,0.017180713047711,0.0602192986425221,0.480320587358547,0.00155863668016674,0,0.0133380874995329,0,0.0424621413800288,0.00043468832214317,0,0.667503317989352,0.774748284041637,1.33711342203835
Sample78,0.0121573200232863,0.00480760238106261,0.00428106812196468,0.0806113819006657,0,0.378583197940111,0.0346451828731625,0.0182680927578137,0,0,0.0399660231621574,0.000560292663037672,0.109187909094113,0.210862180105336,0.0882757467750136,0.530714290388763,0,0.0084274112356616,0,0.0839401669748057,0.00657027484200367,0.0011486799017767,0,0.822426122894322,0.667837116724844,1.61300682114073
Sample79,0.00242884584601635,0.00527050361006134,0.00998696653852072,0.179325573231715,0,0.243387651326419,0.031899269769933,0.082702304149932,0.000530742641621276,0,0.0357201926301172,0.0145280028478768,0.0686908125682258,0.0473982876905757,0.049682007557203,0.624937380353199,0,0,0.0627418982797933,0,0.00443713988081118,0.00624029260848474,0,0.763789648417464,0.711973131736878,1.46990787153051
Sample7,0.0086853687354127,0.00345640873797789,0.0136962412311342,0.107274391369373,0,0.192275840566034,0.0173057780872101,0.0855400576166349,0,0,0,0.0182514319264229,0.0313500768279081,0.0555283545569169,0.0226498284025747,0.291253281748779,0.00772937695802915,0,0.0141102686212848,0.00194956539839294,0.0174998407376856,0,0,0.689979086106841,0.759546068723474,0.888556111521771
Sample82,0.0423432576352727,0,0.0143579129564681,0.0181163344548683,0.00448135423466909,0.0837028234477519,0.0172318757786502,0.0309813521634123,0,0,0.0319784959466677,0,0.00705627424274719,0.10843941387332,0.0027397582785738,0.17531163078368,0,0.0298411935913081,0.0296615988598157,0.000182875824478249,0.0440250365812554,0.0188777492150018,0,0.455900416609122,0.889503830010404,0.659328937867941
Sample83,0.0431155431525515,0,0.0042579495414806,0.0196595359138499,0,0.0933301592748843,0.0428665983540152,0.021560068935892,0.0147937004227669,0,0.0400788748968637,0,0.0183142213453385,0.0701986316349628,0.00998412370741351,0.171287411784043,0.0104319551253473,0.00238003391183499,0.0380694441553027,0.00461800101704669,0.0167211374773681,0.00135072463369477,0,0.403155092871698,0.914591905413079,0.623018115284656
Sample86,0.089353404675278,0.033381267903213,0.231619743593473,0.391309778776229,0,0.389824271197925,0.0629785601046092,0.0784166553318374,0.0159437428442014,0,0.0273465700460611,0,0.0337908603302999,0.182476349844104,0.150325643071648,0.351413717208693,0,0,0.0424813570312768,0,0,0,0,0.82882550841479,0.689877276509093,2.08066192195885
Sample87,0.0786644562932601,0.0484640918294076,0.0912787896427731,0.111607560259655,0.0467842366981815,0.456490022390793,0.106433946018888,0.0104606522506426,0,0,0.120894101761045,0,0.0278942207692698,0.130617268568849,0.0471951005101783,0.214003273754913,0,0.00869154190935393,0.0324159380300954,0,0,0,0,0.834564618301177,0.679980162305178,1.53189520068731
Sample8,0.0163868783261987,0.0022514602453211,0.0159984947013756,0.0420596638163073,0,0.262402763469439,0.040131012789577,0.0109170958975774,0,0,0.0363339257692515,0,0.030673110592526,0.0455977502558678,0.0300460886804283,0.285317387057265,0.00187525458863222,0.00303097834254734,0.0235107050463471,0,0.0545713262889801,0.000702514263840835,0,0.469894463082573,0.882833286437255,0.901806410131483
Sample94,0.00289167106226555,0.00798210556314389,0.0132460304247322,0.148127224737669,0,0.127099952502129,0.202126835448193,0.115628851174873,0,0.00470647478957547,0.0157066779012599,0.0101794008057926,0.0250904947993984,0.139193988412749,0.124077755236073,0.271485085540034,0.0100735131237278,0,0.0649014376146035,0,0.0145624948479082,0,0,0.688719409602272,0.770668363268906,1.29707999398413
Sample96,0.0250572371709436,0.00210533903667344,0.0120156868030179,0.0180722828429478,0,0.131554660505104,0,0.0193662111391264,0.000648773389010233,0,0.0385779045268454,0.00372124321604138,0.0562206677573272,0.109671359202897,0.00538881980901137,0.152589586281194,0.00249434309942149,0.000101535457140316,0.018389288944424,0,0.00417175377240164,0.0132553913945754,0,0.693939127668883,0.755901415077544,0.613402084348103
Sample98,0.0173847828324146,0.0131164774662351,0.0554003950470838,0.183745038631086,0,0.525642112256396,0.06852199881673,0.0533124255902876,0,0.0430360639051716,0,0.0243290382264654,0.0163036066311772,0.136187221474277,0.168373957194888,0.247759876378486,0.0202599924311126,0.0262207216661368,0.0356014469411739,0,0.0172559019694218,0.000107060045177713,0,0.746631648757553,0.720818077834441,1.65255811750372
Sample99,0.0014485924997655,0.0142215962144565,0.0363260766468624,0.0379480354497976,0,0.346507556589969,0.027130601044482,0.0311979180415327,0,0,0.0348487784178756,0,0.0356389314836649,0.520180294775401,0.0149616030226784,0.584806256992784,0,0.0193736084617865,0.0694200506689341,0,0.0410470869165497,0,0,0.721933861330738,0.715997863971081,1.81505698722654
Sample9,0.00967977808099277,0.000896898690075099,0.0124376838171295,0.0319670099274365,0,0.15687023877086,0.0296068143225017,0.0138986405633592,0.00527893163085394,0,0.0288913155873576,0,0.0261130603738049,0.0123690659621882,0.0101918907684535,0.183535457324048,0.00557496284513161,0.00862412264345281,0.208540144441794,0,0,0.00210399338997116,0,0.609511648809589,0.809197047543733,0.74658000913941
Sample56,0.00491605709171729,0,0,0.0801262872633837,0,0.370474849336024,0.0504061551665173,0.0259447222185457,0.00820446415608682,0,0.0372964907979672,0,0.112711377120717,0.194721402862487,0.0242807902265851,0.36497649758937,0.0347758981982063,0.00159830365976531,0.40980821963229,0,0,0,0,0.813373241906828,0.686224784079363,1.72024151531966
Sample191,0.00354174303305968,0.031468694753724,0.00641004280868814,0.0283651332899757,0,0.236177225709425,0.054269750908809,0.0294350943231872,0,0,0.0335416832479764,0,0.0461267616698511,0.190650091862548,0.0505748257719434,0.46612616890085,0.0282478236657419,0,0.0358111960387554,0,0.00301098011010079,0.00137406169237527,0,0.812567129965598,0.670401653019903,1.24513127778701
Sample189,0.00068006314885015,0.00569586958819494,0.00413520715956629,0.0846391332549127,0,0.440227513208627,0.00199619942561346,0.030536865975696,0,0,0.0104981597252753,0.0146558325298786,0.0218618481780218,0.0569664119128831,0.0393230681431194,0.343150444693711,0.0373237064222189,0.0137709928731061,0.221606687277051,0.000466340785601884,0,0,0,0.771698983864187,0.714475335321061,1.32753434430233
Sample200,0,0,0.0534829416484164,0.32752094623183,0,0.0975045444770712,0.042272107543183,0.102559564329046,0.0276309049469295,0,0,0.0637907036204819,0.0346976835345522,0.0652978518111287,0.0277921669783132,0.46676050184538,0,0,0.0192162398604675,0,0.0223693659142266,0.00698629409903635,0,0.519797916016346,0.855625368794608,1.35788181684006
Sample201,0.0409599539497674,0,0.0178997765052629,0.0113622032326167,0.0176885236430748,0.107035547633891,0.00127568829452131,0.0184994035608416,0.0146996868127259,0,0.0519432302976068,0,0.0305967656873808,0.11381823952257,0.0082128142649941,0.222727600293815,0,8.36887962486487e-05,0.0404226786456451,0.0108128940622875,0.00297661491909419,0.00740656571504262,0,0.500847713207092,0.866249971618261,0.718421875837386
Sample203,0.0184208935182253,0.00690107873422409,0.00625041134097328,0.0826221154922755,0,0.397891766898221,0.0728875008145697,0.00841417689996632,0,0,0.035489788938579,0,0.0559203692339708,0.048646680515722,0.0264618677333155,0.310750969520087,0.0606194125795302,0,0.120791508959918,0,0,0.00121369507437368,0,0.757868794141127,0.7317304666875,1.25328223625395
Sample193,0,0.0284564061514871,0.0023913663613446,0.0883793046856949,0,0.29630802916438,0.010395873679095,0.0811696233839949,0,0,0.0253459041677348,0.0264327276580122,0.0263568285078931,0.0802292490251154,0.102160045783456,0.379043189938998,0.011171809339469,0,0.104473602792943,0,0,0.00276705871123078,0,0.810565173573562,0.690974058826291,1.26508101935085
Sample195,0.0696654787823339,0.148988296242643,0.0267047945135969,0.117374949020975,0,0.306961841760329,0.0739120283086958,0.0353916907443114,0,0,0.0502332968008427,0,0.0195804189532049,0.141746575636426,0.010345550550335,0.185164242993226,0,0,0.0237470850293285,0.0371122145493823,0.00958256639936157,0,0,0.760348702153674,0.729158753781608,1.25651103028499
Sample196,0.00434594054771849,0.0119195728072596,0.030421246590226,0.0136556863806805,0,0.0957519363906553,0.0484544965597973,0.0227694379227777,0,0,0.05180812710457,0,0.0134699106305531,0.232127742616493,0.00927516235276576,0.157557011791541,0.00255059133810469,0.00349439374446037,0,0.0184814897729461,0.0739804487528891,0.0242468422922864,0,0.583301155880949,0.816965157112845,0.814310037595725
Sample197,0.0314885040372249,0,0.00910374401968325,0.00224227609016015,0,0.0973645793156422,0.0405509873989962,0.0206760046677081,0,0,0.049202352802366,0,0.0158614553230537,0.370105790369024,0.00622529076790825,0.0879749118508101,0,0,0.00690074804404818,0.0105835859438297,0.02681715277697,0.0419947842690899,0,0.654613509852364,0.757986811596056,0.817092167676514
Sample204,0.0135391463903265,0,0,0.0499671381137447,0,0.257213590202586,0.0272512642639566,0.0684734530575462,0,0,0.045293640485646,0.00548197973611511,0.0662482685515306,0.0829838634686755,0.0658771716913346,0.212478087069618,0.0102997821309252,0,0.0472038218353095,0.0201478423858756,0,0.000931406087375278,0,0.802737965727525,0.699203726586577,0.973390455470565
Sample205,0.00415305933397914,0.00463780129972805,0.00641094809967212,0.0392348788247721,0,0.192147775409263,0.0867267565734361,0.0462601772987129,0,0,0.0424484497890927,0,0.0827364840705579,0.00961222302110446,0.014810877824242,0.515671605178476,0,0.00678971439250863,0,0.0303498999157559,0.00365505587066816,0.0101414940193357,0,0.676214510136731,0.765817702018373,1.0957872009213
Sample206,0.0370349306474043,0,0.011899397899593,0.0869515555180176,0,0.470363956696774,0.0220917978885395,0.000640268557813616,0,0,0.0761687401858001,0,0.0940730960492406,0,0.0484348486699105,0.391173776855349,0.00216903164845727,0,0.0560220682232231,0.00726788754682843,0,0,0,0.74419032500993,0.72864736887164,1.30429135638695
SU2CLC-CLE-NIVO181,0.0208254539429056,0,0.0465554016010604,0.0280478679814196,0,0.271607016579912,0.0697555883946691,0.0303854821254066,0,0.00554095818147879,0.0324539896415722,0,0.017259799228486,0.145402097063698,0.0238218974912238,0.243429050568063,0,0,0.033351074548118,0,0,0,0,0.797296321905992,0.701602454222254,0.968435677348013
SU2CLC-CLE-NIVO191,0.0256738701715165,0.0675910506901752,0.0232277594126149,0.061209715715599,0,0.136940575403435,0.0788878703298063,0.070210172995817,0,0.000356268109106417,0.0335081136481761,0.000775762803813328,0.0156876063478475,0.0787649492607963,0.0488604301424945,0.346796791035333,0.0159130265853052,0.0585519680957783,0.0054019385183161,0.0226748726625079,0,0,0,0.669999750419269,0.783053930851997,1.09103274192844
SU2CLC-CLE-NIVO31,0.0206218243939031,0,0.00727119054448882,0.0469592533644248,0,0.0935457533960871,0,0.0484949558823192,0.0310573686297542,0,0.0642973616194841,0.0325052771137946,0.0159584909750384,0.0613120198595529,0.00757488901549971,0.260140847375594,0.0185960313866463,0.0108244857580885,0.0266961683428313,0,0.0515821115075875,0,0,0.458472899340776,0.888005569895601,0.797438029165094
SU2CLC-CLE-NIVO51,0.105079524842503,0,0.0110264834668533,0.117790822910245,0,0.177781242435716,0.0371490337343039,0.0970876468508934,0,0,0.0197350203070895,0,0.0168811547448305,0.0301889753984823,0.08301122483919,0.235247416902954,0.00114081926817934,0,0.0192865188729623,0,0.00464085169096416,0,0,0.810947403080574,0.692050387754388,0.956046736265166
SU2CLC-CLE-NIVO91,0.00789995773426783,0.0135997261035059,0.00431912893895844,0.0360211130686666,0,0.148568826062337,0.01598096236271,0.0247358740184727,0,0,0.0141798086830601,0,0.0053053547504469,0.195681030906649,0.0104134320095925,0.36317091334041,0,0,0.162649625414512,0,0,0,0,0.760054567017888,0.700031259859765,1.00252575339359
SU2CLC-COL-10011,0.0205796414448567,0.0480095706666915,0.0251923039671445,0.0676273848665654,0,0.315086219210932,0.0206124747736839,0.0210929083811704,0,0,0.0380123670309851,0,0.0331749685059631,0.127684938808032,0.0131796647778307,0.283546094668807,0.00854883221900722,0.0214533484834367,0.057077338859686,0.0260852839647106,0.0335917337071875,0.0111489098185734,0,0.687180594926959,0.771315418833519,1.17170398415526
SU2CLC-COL-10051,0.014091366920719,0,0.061713498620487,0.704009344486895,0,0,0.386890633764831,0.103520288335744,0,0.104474919504346,0,0,0,0.135962846390537,0.0977097635880681,0.500976007858894,0.00679445317175718,0,0.0242795604344444,0,0.00879087653656799,0,0,0.685138603678795,0.762002253823535,2.14921355961329
SU2CLC-COL-10071,0.000966134664363591,0.0167501563480901,0.0123038017691195,0.0968147396936712,0,0.163823512262935,0.05187916686629,0.0285010113349542,0,0.0215798612600695,0,0,0.0218796666779956,0.0602368071785243,0.0250386727737575,0.208216080431846,0.0149185571925473,0.00566856546425877,0.0436513480925165,0,0.0288715228248896,0.00517346913968258,0,0.710739155972854,0.759230141456049,0.806273073975511
SU2CLC-COL-10251,0.0122692499419129,0,0.0104142639217144,0.0244686111723554,0,0.0667771502529431,0.01868316525228,0.0119695932928438,0,0,0.0376802031360205,0,0.0141062406268135,0.0561934193674152,0.00974695478277823,0.146162135344833,0.0200307562725418,0.000559176972074002,0.0351912101123995,0.0118528950820784,0.0513173990859919,0.00956042542320451,0,0.596398775566139,0.821118059326032,0.5369828500402
SU2CLC-COL-10291,0.0260894902129201,0,0.0422093079405976,0.100939210786786,0,0.217758186502986,0.0911260515038792,0.0649005849528885,0,0.0105686174161896,0,0.0299997426030192,0.0127393802528816,0.113650131834466,0.0656280551567449,0.393583861524699,0.000926106106857614,0.023159348191018,0.0219163722654973,0.000754873076756578,0.0212176657049908,0.000441698634172622,0,0.712184888970138,0.754051901097772,1.23760868466735
SU2CLC-COL-10311,0.00637664628008852,0.192283084318261,0.0307238854065412,0.0309089062160603,0,0.351822274707849,0.0699716770482202,0.0520333438544146,0,0,0.0377223798839649,0,0.0197671467974038,0.0348850722773998,0.0386938968548893,0.348185714932536,0.0206323332404899,0.0555763289069292,0.0754109522944766,0,0.0381211799099186,0,0,0.738426877376783,0.756766443443902,1.40311482292944
SU2CLC-COL-10331,0.00947055039475269,0.00589376658625538,0.0266509990859278,0.0518986536267864,0,0.230293703368716,0.0715105563814737,0.0210755800686298,0.00386211883484503,0,0.0122947939969734,0,0.028050193333102,0.0594637170133303,0.00540157153460268,0.266438493274006,0.0392764012127483,0.0170016222017153,0.165730523276273,0,0,0,0,0.726711396123595,0.755745028453571,1.01431324419014
SU2CLC-COL-10341,0.0290287830874988,0,0.00367802692126477,0.0251293762829736,0,0.120766488423684,0.0563236824897365,0.0283134765141968,0.00226688297184536,0,0.0447245257601484,0,0.0289851851485529,0.106642437412231,0,0.276131230869684,0.0182297945724827,0,0,0.0176875800907801,0.0301919790464614,0,0,0.646306658799944,0.784675535819166,0.78809944959154
SU2CLC-COL-10351,0.0363994568450266,0.117294362353687,0.00160479501222083,0.0978725731301911,0.119784739186773,0.493382493983851,0.10147300638079,0.0287550069664946,0,0,0.0757914565048081,0,0.0803173025096598,0.00160670077907259,0.00786569105051821,0.203926946946271,0,0,0.0284811266940043,0,0,0,0,0.815718054961713,0.664524115876755,1.39455565834337
SU2CLC-COL-10371,0.0839700782127175,0.0250674667975464,0.0205806415119373,0.221030583235639,0,0.304880210260129,0.210554610062603,0.0810935346902058,0,0,0.0691309258974209,0,0.00903169751168689,0.229235134830194,0.15781280594436,0.272211073783748,0,0,0.0391464849159762,0,0,0,0,0.833337114567753,0.677210468442428,1.72374524765416
SU2CLC-DFC-10021,0.00922841291376145,0.000315998633454945,0.0185950425684222,0.0410519762141413,0,0.362548494725912,0.0161385492788105,0.0249980353621881,0,0,0.0755150958101538,0,0.0400035998427389,0.0599825539722282,0.00714955411923273,0.17138518608931,0.00420718599022641,0.0440452736737062,0.0373177097600338,0,0.00634265242126982,0,0,0.603777855513662,0.809625669857351,0.91882532137559
SU2CLC-DFC-10031,0.0125780974831957,0.0348362985075077,0.0437084438149673,0.109628930995046,0.0278784511452996,0.149942914493999,0,0.0670352607700635,0.000971280015798993,0,0.0270229899717351,0.0274706458423216,0.0401509736415903,0.155459418077329,0.0289001722081262,0.192370418625636,0,0,0.0276741566263319,0,0,0,0,0.753106096302886,0.726035551507943,0.945628452218948
SU2CLC-DFC-10041,0.00724254944269768,0.0145911049763845,0,0.0623381626868798,0,0.286956108803098,0.0572880401956334,0.0336301283843313,0,0,0.0655410170471422,0,0.0355696668323864,0.143176543101471,0.0419657122161404,0.352747900193583,0.0115569931201167,0.00110806778041879,0.114989649938383,0,0,0.00527581881949575,0,0.7450400071383,0.733659933069806,1.23397746353816
SU2CLC-DFC-10071,0.0536457443104948,0,0.00438027816048989,0.0251749695038174,0,0.12022911907264,0.00450373274354191,0.0385798729964791,0.00808876953127475,0.000179388168740648,0.0215653005157619,0,0.00932873286089315,0.131232024423575,0.0668530773885427,0.39090626696592,0,0,0.0535254663821093,0,0,0.00214868467076582,0,0.795168053589739,0.677330767452408,0.930341427695046
SU2CLC-DFC-10131,0.0115984434922033,0,0.0109069119146319,0.0200413695844561,0,0.21036879936057,0.030288527085183,0.0869407141868354,0,0,0,0.0551935246786963,0.041078873943864,0.101749812338844,0.00724180855626108,0.202608931919258,0.00377192805810486,0.0499024443411619,0.00596385513293815,0.0843250270402138,0.104263307246477,0.00962203648713507,0,0.725591071017042,0.752390084120343,1.03586631536683
SU2CLC-DFC-10161,0.0344704362179729,0,0.0442099853959596,0.0993723609272207,0,0.109183180064688,0.152296513414482,0.0787409344932037,0.00746573159721625,0.0192881195001693,0.019860292739552,0.00161501615229767,0.0021178335250945,0.0309369332261978,0.163480650804034,0.391705898061705,0.0196807896595724,0,0.0625846205260472,0,0.00101570357112723,0,0,0.747286728665993,0.734612403724667,1.23802499987654
SU2CLC-DFC-10181,0.0193372181950591,0,0.0335126276183924,0.00562661873711028,0.0215568884495105,0.0204356012222546,0,0.0208273052906587,0.01531620886189,0,0.0451207349506586,0,0.00199417742638516,0.224995525031567,0.00851010542899749,0.246815686499138,0,0,0.00490756728677583,0.00428815202353847,0.0111833401979133,0,0,0.787560188970696,0.650987387986681,0.68442775721985
SU2CLC-DFC-10201,0.00926185996176598,0.0229008572569644,0.0854463622025141,0.136401705562704,0,0.217332393992823,0.0129447823358471,0.0838290318278482,0.0110900326676448,0,0.099354824618598,0,0.0502788407615991,0.115632504331557,0.0397787807005889,0.259477968416831,0.0132351893940312,0.00357670094689607,0.0535563561489696,0,0,0,0,0.743805810889162,0.74189490615269,1.21409819112718
SU2CLC-DFC-15351,0.027490993342067,0,0.00717322831733371,0.0229600476746391,0.00513430850240381,0.0915218888614615,0.0106398694568405,0.0461211437966816,0,0,0.0417427799348242,0.0099567982298303,0.014289341825632,0.158192886269495,0.0159341970414597,0.145844359127785,0,0,0,0.103091588395327,0.0146803936934164,0,0,0.56089234069961,0.831330057671118,0.714773824469197
SU2CLC-DFC-15361,0.00785898555559486,0.0148217736660163,0.073487808446596,0.0169578369467833,0,0.290035914740575,0.042858898200564,0.073325160696836,0.00864548601499443,0.000493559064013812,0.0443591427850421,0,0.0031253054818786,0.130825537553078,0.0686886032152745,0.306616115623713,0,0,0.073567021533418,0,0,0.0097230272844053,0,0.819977951874205,0.696931103635747,1.16539017680878
SU2CLC-DFC-15391,0.0349477019601928,0,0.00381811244524134,0.0628330772648253,0,0.0741897704318508,0.0114830966405634,0.071412348092246,0.0132955024939283,0,0.0033770629402513,0,0.0266759736225378,0.0960869346243949,0.008244919611463,0.335355750605972,0.00851256918042373,0.0238660785698966,0.0423099966131723,0,0.0244338936901345,0.00292330145382618,0,0.614148032108822,0.802401044696271,0.84376609024092
SU2CLC-DFC-DF00331,0.0102654152576028,0.0218107342489724,0.0645997013901001,0.0587224382626751,0,0.245116571426056,0.0220436157470336,0.0513492465931229,0,0,0.0129014772317013,0,0.00515994230883676,0.126129116344202,0.0362474244781084,0.298953716300174,0.0137453633881237,0,0.0566387114781994,0,0,0,0,0.785160308961913,0.71188437725468,1.02368347445491
SU2CLC-DFC-DF00471,0.0970891301793289,0.295690291247622,0.0194233578203633,0.0949348152352055,0.645620684514265,0.252501349597762,0.0810097623526639,0.0743522672787947,0.0165657165878668,0,0.0442355606111666,0,0.0103823769039497,0.260989243104131,0.0220177642998056,0.308889739214486,0,0.00946849897270714,0.0138509076830688,0,0.000617257019118263,0,0,0.899648364305382,0.606815489724426,2.2476387226223
SU2CLC-DFC-DF01091,0.0176199024051245,0,0.0420140333419452,0.0460626897033831,0,0.184333073499489,0.0237388398191714,0.00269646025893783,0.0121968264396155,0,0.0477931124022156,0,0.0155805430001537,0.0540348832611143,0.00592593490888252,0.213729594257464,0.000929070207631083,0,0.0453916395728463,0,0.0090633076146992,0,0,0.578297257249397,0.829706691878354,0.721109910692673
SU2CLC-DFC-DF04991,0.0531283967255744,0,0,0.148581412746457,0,0.0923604831970703,0.000833990636735576,0.113417861751309,0.0623413152067582,0.0144090320568604,0.00977641688612927,0.0722494658438299,0.0563498421446177,0.0729094646040328,0.0638374933881103,0.301962589622991,0,0.0083896391395988,0,0.0243913282636834,0.0244670681730698,0.126573201691032,0,0.47555014991054,0.879240142233249,1.24597900207786
SU2CLC-DFC-DF05101,0.0156413302658582,0,0.0030754582806305,0.0038741624815043,0.00166758800017416,0.109676281551949,0.0118172035548593,0,0,0,0.0455285350930646,0,0.436813213528823,0.00597853311588211,0.00103782262980551,0.931723997375805,0,0,0.0285390195378253,0,0.0580514177517618,0.0142879144333692,0,0.650825529119903,0.761821472282854,1.66771247760131
SU2CLC-DFC-DF05611,0.00898727024073546,0.0265995676396989,0,0,0,0.135222782293041,0,0.0295226996465699,0,0.00737125088130643,0.058236982341348,0.00133118908736151,0.36328598495605,0.138673945507835,0,0.100030029007351,0.00284995619211091,0.0105109369957279,0,0.0126964368837919,0.161623857353923,0.369715629423918,0,0.826140149764006,0.596535469003604,1.42665851845077
SU2CLC-DFC-DF06681,0.00949940379285728,0.00819548836296069,0,0.0320172840619211,0.0538942189100991,0.0279487610771538,0,0.0124086070810909,0.00674345225412343,0,0.110216902708422,0,0.0549402021320914,0.1598174139642,0.0081280581576115,0.102255439611733,0,0,0.00962600819911439,0,0.0368711558141355,0.231634427836782,0,0.704511075370702,0.718752127545775,0.864196823964295
SU2CLC-DFC-DF07901,0.0388894558612261,0.0564422973250362,0,0.0985160664332211,0,0.176739156468093,0.0825872120827759,0.123265344056785,0,0,0.0322132262722104,0.035026420907555,0.13474510192604,0.503929453306348,0.0799904666361647,0.392094913570311,0.0148333279528314,0,0.0472994829038162,0,0,0.101757938339033,0,0.867159642448489,0.622386161700662,1.91832986404145
